CD_Cliente,cluster,UF,regiao,DS_SEGMENTO,DS_SUBSEGMENTO,categoria_faturamento,MARCA_TOTVS,MODAL_COMERC,PERIODICIDADE,SITUACAO_CONTRATO,Tempo_relacionamento,nps_aquisicao,nps_implantacao,nps_produto,nps_relacional,nps_suporte
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,1544,sem_nps,sem_nps,passivo,promotor,sem_nps
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,PRIME,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,8647,sem_nps,sem_nps,passivo,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,detrator,promotor,promotor,promotor
T01846,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8941,sem_nps,sem_nps,passivo,promotor,sem_nps
T02072,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4248,sem_nps,sem_nps,passivo,passivo,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5716,sem_nps,sem_nps,promotor,promotor,sem_nps
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7514,sem_nps,sem_nps,promotor,passivo,promotor
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,3392,sem_nps,sem_nps,passivo,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,2541,sem_nps,detrator,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6614,sem_nps,sem_nps,promotor,passivo,promotor
T01173,2,ES,Sudeste,MANUFATURA,BENS DE CONSUMO,Média,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,2383,sem_nps,sem_nps,promotor,detrator,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,DELIVERY CENTER - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,5628,sem_nps,detrator,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3746,sem_nps,sem_nps,detrator,sem_nps,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,2600,sem_nps,sem_nps,passivo,promotor,sem_nps
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,9406,sem_nps,sem_nps,passivo,passivo,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,10201,sem_nps,sem_nps,promotor,passivo,promotor
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,2836,sem_nps,sem_nps,promotor,promotor,passivo
T00082,2,SP,Sudeste,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,Média,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,2801,sem_nps,sem_nps,detrator,promotor,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7450,sem_nps,sem_nps,promotor,passivo,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,384,sem_nps,sem_nps,promotor,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,SOFTWARE COMPLEMENTAR,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3908,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3746,sem_nps,sem_nps,detrator,sem_nps,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5716,sem_nps,sem_nps,promotor,promotor,sem_nps
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,690,sem_nps,sem_nps,detrator,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3328,sem_nps,sem_nps,detrator,sem_nps,promotor
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,BACKOFFICE - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,7047,sem_nps,sem_nps,passivo,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,ACT,null,00 - Mensal,ATIVO,10501,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,RH - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9428,sem_nps,sem_nps,promotor,passivo,promotor
T01877,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,passivo,sem_nps
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4448,sem_nps,sem_nps,passivo,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4705,sem_nps,detrator,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,sem_nps,detrator,sem_nps,promotor
T01877,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,CROSS - INTERA,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9042,sem_nps,sem_nps,promotor,passivo,sem_nps
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,3518,sem_nps,sem_nps,passivo,promotor,sem_nps
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3746,sem_nps,sem_nps,detrator,sem_nps,promotor
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,6581,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7450,sem_nps,sem_nps,promotor,passivo,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,3250,sem_nps,sem_nps,passivo,promotor,sem_nps
T01702,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,DISTRIBUICAO & VAREJO - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,1218,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5272,sem_nps,sem_nps,promotor,passivo,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,5181,sem_nps,sem_nps,detrator,sem_nps,promotor
T02076,0,SC,Sul,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,844,sem_nps,sem_nps,passivo,promotor,sem_nps
T02571,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5343,sem_nps,sem_nps,passivo,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,9670,sem_nps,sem_nps,promotor,passivo,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,832,sem_nps,sem_nps,detrator,passivo,promotor
T00082,2,SP,Sudeste,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,Média,EDUCACAO EMPRESARIAL,SERVIÇOS,00 - Mensal,ATIVO,5149,sem_nps,sem_nps,detrator,promotor,passivo
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,1533,sem_nps,sem_nps,detrator,detrator,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6310,sem_nps,sem_nps,promotor,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3061,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,SERVICOS - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,8434,sem_nps,sem_nps,detrator,detrator,passivo
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,3064,sem_nps,sem_nps,detrator,detrator,passivo
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,detrator,passivo,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3935,sem_nps,sem_nps,detrator,sem_nps,promotor
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,RH - CORE,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,7047,sem_nps,sem_nps,passivo,passivo,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4179,sem_nps,sem_nps,detrator,detrator,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,5541,sem_nps,sem_nps,promotor,promotor,sem_nps
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,TIS,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,4728,sem_nps,detrator,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2214,sem_nps,detrator,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,2121,sem_nps,sem_nps,detrator,sem_nps,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,6614,sem_nps,sem_nps,promotor,passivo,promotor
T02523,2,SP,Sudeste,MANUFATURA,QUIMICA & RECICLAGEM,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,promotor,passivo,promotor
T01877,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,BACKOFFICE - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8631,sem_nps,sem_nps,promotor,passivo,sem_nps
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,CANCELADO,4631,sem_nps,sem_nps,passivo,promotor,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,TROCADO,5611,sem_nps,sem_nps,passivo,passivo,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,PROGRESS,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,5257,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4850,sem_nps,sem_nps,detrator,detrator,passivo
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,RH / FLUIG - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,8779,sem_nps,sem_nps,passivo,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2963,sem_nps,detrator,promotor,promotor,promotor
T01872,1,MG,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,CANCELADO,1569,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8288,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7126,sem_nps,sem_nps,passivo,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,8567,sem_nps,sem_nps,promotor,passivo,promotor
T02610,0,PR,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4323,sem_nps,sem_nps,promotor,promotor,promotor
T00082,2,SP,Sudeste,CONSTRUCAO E PROJETOS,ENGENHARIA & DESIGN,Média,DISTRIBUICAO & VAREJO - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,5352,sem_nps,sem_nps,detrator,promotor,passivo
T01724,0,PE,Nordeste,MANUFATURA,BENS DE CAPITAL,Média,MODALIDADE TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,0,sem_nps,sem_nps,detrator,promotor,sem_nps
T01436,2,SP,Sudeste,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,2567,sem_nps,sem_nps,detrator,promotor,promotor
T01104,2,MG,Sudeste,LOGISTICA,TRANSPORTADOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3908,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,TIS,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,4803,sem_nps,detrator,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,4690,sem_nps,sem_nps,detrator,detrator,passivo
T02434,2,SP,Sudeste,MANUFATURA,PAPEL & CELULOSE,Alta,CROSS - INTERA,MODALIDADE ASSINATURA (INTERA),00 - Mensal,ATIVO,7047,sem_nps,sem_nps,passivo,passivo,promotor
T01702,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,RH - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,1218,sem_nps,sem_nps,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,7903,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9850,sem_nps,sem_nps,promotor,passivo,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,BACKOFFICE - PARCEIRO,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,CANCELADO,7941,sem_nps,sem_nps,passivo,passivo,passivo
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,2193,sem_nps,detrator,promotor,promotor,promotor
T01531,2,SP,Sudeste,SERVICOS,PROVEDOR SERVICOS,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,3935,sem_nps,sem_nps,detrator,sem_nps,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9460,sem_nps,sem_nps,promotor,passivo,promotor
T02571,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5008,sem_nps,sem_nps,passivo,promotor,promotor
T01901,0,SC,Sul,MANUFATURA,BENS DURAVEIS,Média,CROSS - CORPORATIVO,MODALIDADE CORPORATIVO,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,promotor,passivo
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,4631,sem_nps,sem_nps,passivo,promotor,promotor
T02542,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,4473,sem_nps,sem_nps,passivo,passivo,passivo
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,GRATUITO,3080,sem_nps,sem_nps,detrator,detrator,passivo
T01384,1,MG,Sudeste,DISTRIBUICAO,ATACADISTA E DISTRIBUIDOR,Alta,TECNOLOGIA,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3094,sem_nps,sem_nps,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3080,sem_nps,sem_nps,detrator,detrator,passivo
T02145,2,RJ,Sudeste,MANUFATURA,BENS DE CAPITAL,Alta,MANUFATURA - PARCEIRO,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4992,sem_nps,sem_nps,passivo,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,ACT,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,7020,sem_nps,detrator,promotor,promotor,promotor
T01877,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Alta,BACKOFFICE - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,9042,sem_nps,sem_nps,promotor,passivo,sem_nps
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,4690,sem_nps,sem_nps,detrator,detrator,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,RH - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5572,sem_nps,sem_nps,promotor,passivo,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,FLUIG - CORE,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,2214,sem_nps,detrator,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,5092,sem_nps,sem_nps,promotor,passivo,promotor
T01526,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Baixa,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,6989,sem_nps,sem_nps,promotor,promotor,sem_nps
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,SERVICOS DE IMPLANTACAO,MODALIDADE SERVICOS NÃO RECORRENTES,00 - Mensal,ATIVO,0,sem_nps,detrator,promotor,promotor,promotor
T00145,2,SP,Sudeste,LOGISTICA,ATACADISTA E DISTRIBUIDOR,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,CANCELADO,17,sem_nps,sem_nps,promotor,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,CANCELADO,2214,sem_nps,detrator,promotor,promotor,promotor
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,GRATUITO,4690,sem_nps,sem_nps,detrator,detrator,passivo
T01690,0,RS,Sul,CONSTRUCAO E PROJETOS,CONSTRUTORAS,Alta,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,3662,sem_nps,sem_nps,detrator,detrator,passivo
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5581,sem_nps,sem_nps,promotor,passivo,promotor
T02571,2,SP,Sudeste,MANUFATURA,EXTRATIVISTA & BENEFICIAMENTO,Média,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5343,sem_nps,sem_nps,passivo,promotor,promotor
T02250,2,SP,Sudeste,MANUFATURA,BENS DE CONSUMO,Alta,AMS,MODALIDADE SERVICOS RECORRENTES,00 - Mensal,ATIVO,7020,sem_nps,detrator,promotor,promotor,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,FLUIG - CORE,MODALIDADE ASSINATURA COMPLEMENTAR,00 - Mensal,ATIVO,10117,sem_nps,sem_nps,promotor,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,SOFTWARE COMPLEMENTAR,null,00 - Mensal,ATIVO,0,sem_nps,sem_nps,promotor,passivo,promotor
T02069,1,MG,Sudeste,VAREJO,MAGAZINE E LOJA DE DEPARTAMENTOS,Baixa,CROSS - TRADICIONAL,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,1070,sem_nps,sem_nps,detrator,passivo,promotor
T01670,2,SP,Sudeste,MANUFATURA,BENS DE CAPITAL,Média,BACKOFFICE - CORE,MODALIDADE TRADICIONAL,00 - Mensal,ATIVO,5572,sem_nps,sem_nps,promotor,passivo,promotor
